leader,follower,n_quarters,r,p,same_sector,mean_gap
BA,HD,9,0.23645016549055517,0.5401891513793681,False,6.888888888888889
HD,V,9,0.23604532712567675,0.5409035766279661,False,12.444444444444445
ADBE,GS,11,0.2353494972499751,0.486023663664337,False,9.181818181818182
CAT,PEP,7,0.23527506815228086,0.6115469258390447,False,5.571428571428571
AMZN,JPM,8,0.23439315777670736,0.5763445125308122,False,11.125
TMO,LLY,9,0.23411943283243664,0.5443071783319461,True,11.0
AVGO,NOW,11,0.2334451080728064,0.4896618243318698,True,8.090909090909092
WFC,META,13,0.23151508191713327,0.44662033885601865,False,7.384615384615385
MS,ABBV,7,0.2309884192317245,0.6182390060061523,False,8.285714285714286
TMO,PANW,9,0.22919459791317168,0.553047595116146,False,8.444444444444445
PANW,AXP,9,0.22890673383187277,0.5535601101784773,False,13.11111111111111
UNH,HD,10,0.22773070085298552,0.5268803672882761,False,7.1
INTC,COST,10,0.2267032113805088,0.5287975439901361,False,12.3
UNH,MSFT,12,0.2266848233697337,0.47863940341050953,False,5.333333333333333
RTX,ADBE,8,0.22654187662295194,0.5895432332125132,False,12.125
V,HD,11,0.22604901393200627,0.5039044891082765,False,6.090909090909091
ISRG,MRK,9,0.22430925467801466,0.5617695184584229,True,6.222222222222222
UNH,WFC,9,0.2233710001595111,0.5634504126724038,False,6.222222222222222
AMD,MSFT,11,0.2205245476162172,0.5146585082328279,True,6.2727272727272725
ISRG,AVGO,9,0.2166663338871574,0.5755154968611674,False,7.111111111111111
HD,UAL,11,0.2154812158523865,0.524560537082795,False,9.181818181818182
AAPL,MS,8,0.2140081788927593,0.6108181608591854,False,5.25
PEP,MA,12,0.2114994270629943,0.5093329851832034,False,8.416666666666666
COST,CRM,10,0.21147302450478797,0.5575413029939266,False,6.3
CRM,PG,9,0.21082864801578957,0.5860957005753896,False,8.333333333333334
UBER,WFC,10,0.2107349537486887,0.5589494551783823,False,9.8
PEP,AVGO,9,0.21041992090423844,0.5868390557880272,False,8.88888888888889
JPM,ISRG,12,0.20964104313705434,0.5131475904277113,False,10.166666666666666
C,BA,11,0.20806671707752195,0.5392616983329096,False,8.909090909090908
META,JPM,7,0.2057350717595618,0.6580778168556154,False,6.857142857142857
AAPL,PEP,8,0.2054880846822052,0.6254184568856314,False,10.625
ABBV,C,13,0.20495166430219705,0.5017797163525819,False,7.538461538461538
CAT,MRK,6,0.20396701357866556,0.6982922528205782,False,6.0
META,CRM,6,0.20392652690857174,0.698350456804563,True,8.833333333333334
MS,META,11,0.2031903092991842,0.5490216948969733,False,10.818181818181818
AVGO,HD,10,0.20316780925115302,0.5734653403242297,False,6.8
META,INTC,6,0.2019727767621152,0.7011603728558741,True,8.166666666666666
BLK,GOOGL,11,0.2008695859213566,0.5536915289479838,False,10.545454545454545
BA,MA,11,0.20063368211061264,0.5541671152097609,False,7.0
AMZN,TSLA,12,0.2003437808011085,0.5324169991661805,True,10.0
JPM,TSLA,12,0.2000010691373609,0.5331331253030537,False,7.916666666666667
AMZN,TMO,11,0.19978353084344885,0.5558823963012546,False,9.545454545454545
PEP,AMD,12,0.19970080731380618,0.5337608850649666,False,9.5
COST,MSFT,14,0.19936013377785813,0.49441701365062835,False,5.928571428571429
UAL,V,11,0.19925438690263234,0.556951080604938,False,7.363636363636363
BA,CRM,11,0.19823365095806034,0.5590149272770748,False,7.545454545454546
TMO,ADBE,10,0.19817330151707882,0.5831233451484136,False,9.6
AXP,LLY,8,0.19765927953384463,0.6389286957071255,False,8.75
TMO,TSLA,13,0.1973746627977315,0.518055445037118,False,7.923076923076923
NVDA,ADBE,7,0.19725185956502464,0.671611160735148,True,12.428571428571429
MS,TMO,13,0.1968549290470668,0.5191803402418639,False,6.615384615384615
MRK,ISRG,11,0.19653100988767933,0.5624643015030851,True,8.727272727272727
JPM,DAL,9,0.19613177557149966,0.6130312655481549,False,7.222222222222222
RTX,NOW,11,0.195614725606679,0.5643240847591247,False,8.272727272727273
JPM,AMD,12,0.19540708573668275,0.5427719493985144,False,7.916666666666667
LLY,C,9,0.19487511450958173,0.6153536583703233,False,10.0
MRK,COST,10,0.19481483409096453,0.5896514488462525,False,6.1
UAL,AMD,10,0.19398447193732643,0.591269616375454,False,9.0
RTX,C,8,0.1928915999881252,0.6471993003012737,False,10.0
AMZN,MA,9,0.19217303253339835,0.6203572803771812,False,10.11111111111111
V,MA,10,0.19163516506113668,0.5958566139761927,True,10.7
JPM,HD,11,0.19157042257600057,0.5725616941843779,False,5.181818181818182
AAPL,ADBE,11,0.1912780520100323,0.5731590192123223,True,5.909090909090909
DAL,TMO,10,0.19090483919152418,0.5972851985955312,False,10.5
INTC,ADBE,11,0.19015255896995653,0.5754607108904246,True,9.0
ABBV,PANW,12,0.18926437524897993,0.5557728662976349,False,8.0
MRK,JNJ,13,0.1892439751431964,0.5357756604122939,True,6.769230769230769
HD,MS,11,0.18857894675622414,0.5786848280828019,False,7.454545454545454
CRM,V,12,0.1867917338137892,0.5610419111201108,False,7.416666666666667
UBER,PEP,11,0.18662323038146153,0.5827015080385085,False,6.454545454545454
NOW,ISRG,12,0.18642949484469076,0.5618155221556428,False,7.166666666666667
HD,JNJ,14,0.18462739254878208,0.5274685777809981,False,8.642857142857142
UNH,AVGO,8,0.18349893161955833,0.6635849219060659,False,10.375
MSFT,COST,6,0.18244213202887585,0.7293731071381266,False,12.333333333333334
AMZN,AXP,13,0.18228004506735862,0.5511571298786222,False,8.076923076923077
PEP,RTX,10,0.18188804634627947,0.6150238397946244,False,9.9
UBER,CAT,13,0.1817868417953397,0.552253480228505,False,11.384615384615385
DAL,V,11,0.18147383494733635,0.593328095859569,False,9.090909090909092
MS,COST,12,0.18086214928365066,0.5737594356244959,False,8.666666666666666
ADBE,PANW,11,0.18080690604353022,0.5947097201152133,True,5.090909090909091
UAL,JNJ,12,0.1786925186366005,0.5784412380933134,False,8.0
ISRG,BA,7,0.17858188141689102,0.701641039247436,False,12.428571428571429
ADBE,CAT,15,0.17797870425896845,0.5256848278524828,False,9.666666666666666
HD,DAL,9,0.17651710057521755,0.6496089257005677,False,10.222222222222221
MS,LLY,13,0.17647393073333187,0.5641212875448273,False,8.384615384615385
JPM,TMO,10,0.1741084824079975,0.6304745900847546,False,7.7
RTX,TMO,11,0.17341095362326936,0.6101113497417856,False,7.454545454545454
BLK,ADBE,6,0.17330593361436067,0.7426437168114921,False,8.5
GOOGL,PANW,7,0.17328819858579422,0.7102138339149691,True,9.571428571428571
V,GOOGL,10,0.17185256221670528,0.6349795497777145,False,11.1
LLY,UAL,9,0.17161196352207633,0.6588617523329753,False,9.555555555555555
C,MA,10,0.1698087926262954,0.639070192409229,True,7.7
WFC,V,10,0.16952671017583731,0.6396354773118902,True,7.5
BLK,AMD,8,0.1661597215056452,0.6941374165551898,False,9.75
HD,PANW,12,0.16599916784259633,0.6061282340487957,False,6.583333333333333
AVGO,ADBE,10,0.16557801490308324,0.647565967226054,True,9.0
HD,TMO,12,0.16474564428766114,0.6088892109107149,False,8.833333333333334
DAL,TSLA,13,0.16445482035993605,0.5913484444935713,False,7.6923076923076925
TMO,CAT,14,0.16414489860040557,0.5749755017923575,False,10.785714285714286
PG,PEP,10,0.16412664736603458,0.6504889596980077,True,7.9
AAPL,MA,12,0.1639887008158099,0.610558708293488,False,6.166666666666667
GS,ADBE,9,0.16383104197459705,0.6736213959243976,False,9.777777777777779
AMZN,V,11,0.16369719250592712,0.6305564312863369,False,9.090909090909092
LLY,META,10,0.16365544341437283,0.6514388699356098,False,9.0
ABBV,DAL,12,0.16359562472519334,0.6114263408509781,False,6.416666666666667
JPM,MA,12,0.16267291549085583,0.6134648275729261,True,7.333333333333333
AVGO,C,9,0.1596762908351034,0.6815425402825777,False,10.0
NVDA,BA,10,0.15935772389409913,0.6601234393448726,False,8.8
BA,RTX,10,0.1589251934365076,0.6609995175496516,True,8.4
AMZN,INTC,11,0.1586096841738664,0.6413589930724556,False,7.545454545454546
AAPL,AVGO,10,0.1573787004736764,0.6641349217161057,True,10.0
MA,GOOGL,12,0.1549344944010282,0.6306587251328466,False,9.666666666666666
BLK,WFC,7,0.15450449942138245,0.740824478753947,True,8.857142857142858
CRM,MRK,12,0.15437809129671892,0.6319016197088816,False,8.0
DAL,JNJ,11,0.15399806523029413,0.651205363530989,False,11.181818181818182
META,UAL,11,0.1539062776517088,0.6514018558118579,False,5.181818181818182
BLK,INTC,8,0.15358689594973687,0.7165212110656449,False,6.625
UNH,DAL,7,0.15299530416758905,0.7432962585390894,False,10.142857142857142
META,MRK,6,0.1520795338307706,0.7736393610207786,False,6.666666666666667
UNH,ISRG,11,0.1512820271656295,0.6570280418350714,True,10.181818181818182
HD,CAT,15,0.15112752419744974,0.5908252736706144,False,11.8
MRK,CAT,14,0.1510169976075636,0.6063127494345684,False,10.5
META,GOOGL,11,0.1503478734968446,0.6590346736511141,True,8.727272727272727
TMO,HD,8,0.14902628238544124,0.7246852810568718,False,9.625
GS,AAPL,10,0.14817841363587955,0.6828835459502098,False,6.4
WFC,AMZN,10,0.14809000646313686,0.6830644828183186,False,8.6
CRM,AXP,9,0.1477285832333133,0.7044694050693157,False,11.333333333333334
AMZN,CRM,10,0.14679789200338833,0.6857106187067682,False,6.1
HD,INTC,11,0.14662325449755587,0.6670554009978737,False,7.2727272727272725
JPM,AMZN,12,0.1462702096455385,0.6501109363291687,False,8.666666666666666
AAPL,MRK,9,0.14522022529697642,0.7093096946917047,False,9.222222222222221
RTX,MRK,9,0.14458965505886345,0.7105279073350227,False,7.888888888888889
JNJ,AMZN,7,0.14454458196663264,0.7571688892971836,False,9.0
MSFT,PANW,10,0.14323432428105834,0.693024373197766,True,6.2
UBER,MRK,9,0.1430743113954986,0.7134577488601171,False,10.333333333333334
CAT,JPM,6,0.1407264680792347,0.7903037670631092,False,3.1666666666666665
NOW,MA,8,0.14023188389504843,0.740491953427798,False,9.25
GOOGL,PEP,7,0.13973043436993468,0.7650952003153043,False,10.0
AVGO,CAT,15,0.13916128230197464,0.6208614039672824,False,8.933333333333334
PANW,BLK,12,0.13914350163665434,0.666263435042705,False,6.916666666666667
TSLA,GS,9,0.1388449185325989,0.721652130999015,False,9.666666666666666
AMD,UNH,8,0.13842795250188702,0.7437442749612801,False,8.5
GS,DAL,9,0.13832461169000249,0.7226619287686812,False,10.777777777777779
UBER,TSLA,13,0.13721194890860117,0.6548746673958814,False,6.923076923076923
NOW,TSLA,13,0.1366461136736882,0.6562189137632973,False,5.153846153846154
INTC,MS,10,0.136408710523511,0.7070965505627109,False,8.4
COST,MRK,10,0.13459319384253138,0.7108532291029437,False,5.5
INTC,V,15,0.13435447933268727,0.6330885138560924,False,6.6
ISRG,PG,7,0.1340575954412904,0.7744562321899469,False,7.285714285714286
ISRG,COST,7,0.13352990474272664,0.7753281214672286,False,8.857142857142858
PANW,MA,11,0.13313917012083587,0.6963498590082849,False,6.636363636363637
ISRG,LLY,10,0.1327740966322453,0.7146229466805345,True,6.7
AMZN,GS,13,0.13245818507602974,0.6661975323621337,False,6.538461538461538
DAL,MRK,10,0.13117884018938164,0.717933381189438,False,8.8
AMD,MRK,11,0.12909057442487418,0.705220730682279,False,5.818181818181818
V,DAL,9,0.1287510663917962,0.7413067821909846,False,7.555555555555555
MSFT,C,8,0.1285724192785046,0.7615703052080183,False,6.0
MS,AMD,13,0.12765865104352153,0.6776958602626777,False,9.692307692307692
COST,WFC,11,0.12752910510913235,0.7086509511348558,False,6.909090909090909
ABBV,AMZN,13,0.12665106353034833,0.6801180363116213,False,7.3076923076923075
V,TMO,11,0.12515934287021868,0.7138660959164341,False,6.818181818181818
RTX,GS,9,0.1251201862208385,0.7484091687079215,False,12.333333333333334
CRM,COST,10,0.1246238438897475,0.7315800383166551,False,9.0
MRK,GOOGL,13,0.1232636303548414,0.6882818360722521,False,9.615384615384615
ISRG,NVDA,12,0.12129452449685638,0.7072802500345694,False,4.75
ABBV,ADBE,12,0.12083666654539224,0.7083423888344429,False,8.75
MRK,AXP,14,0.12079402980806711,0.680821031405304,False,7.428571428571429
AXP,AMD,8,0.11868259313778108,0.7795509459245746,False,8.75
GS,ISRG,11,0.11848271551383617,0.7286179640240709,False,10.636363636363637
UBER,V,11,0.11822083537860391,0.7291983044010362,False,8.0
ABBV,WFC,10,0.11819556671373332,0.7450290543359878,False,11.1
AVGO,MS,10,0.11699745995935006,0.7475426776167509,False,8.2
HD,NOW,13,0.11623424942430176,0.7053215288442017,False,9.307692307692308
GS,ABBV,7,0.1156922963967347,0.8049064284543908,False,10.0
WFC,MSFT,11,0.11540140700733396,0.7354543339273261,False,7.090909090909091
DAL,MS,11,0.11511154676664777,0.7360983299691489,False,7.181818181818182
TSLA,MSFT,9,0.11480073423511736,0.7686831750203825,False,9.88888888888889
JPM,V,10,0.11435190489985335,0.7531006072967912,True,8.4
PANW,JNJ,13,0.11399322799117191,0.710781050373101,False,7.846153846153846
UNH,TMO,10,0.11368791606571584,0.7544971670981713,True,6.8
LLY,UBER,11,0.11254475544221164,0.7418077015665552,False,7.636363636363637
CRM,ABBV,9,0.11240602153355081,0.7734057579605054,False,6.111111111111111
ADBE,META,11,0.11204780492874743,0.7429144400163554,True,9.363636363636363
PG,RTX,11,0.11161183084927502,0.7438857401881246,False,6.7272727272727275
V,NOW,9,0.11125828840091619,0.7756714798176461,False,9.11111111111111
NOW,NVDA,12,0.1107547359613856,0.7318484473141851,True,6.5
MA,PEP,8,0.10970340210734772,0.7959504907457653,False,9.125
INTC,BA,13,0.1086211977909527,0.7239196685383219,False,8.153846153846153
CRM,BA,9,0.10808921304295617,0.7819350652935075,False,13.0
JNJ,PG,10,0.10756292707998868,0.7674095506868641,False,4.6
V,META,12,0.1069789393822253,0.7407076622609643,False,7.916666666666667
TSLA,META,9,0.10636363296373923,0.7853502121236651,False,10.777777777777779
TMO,GOOGL,14,0.1056641135168068,0.719215806196185,False,8.285714285714286
MS,WFC,12,0.10514147690797947,0.7450294830377324,True,7.416666666666667
BA,AMD,9,0.1051085897133009,0.7878361004893694,False,9.333333333333334
BA,NOW,10,0.10484273008962379,0.7731608883199469,False,8.3
MA,COST,10,0.10468213001313048,0.7735007603267536,False,9.1
AVGO,COST,13,0.10462814751831355,0.7337311878998458,False,6.384615384615385
PG,MRK,8,0.10393372116736291,0.806523118325862,False,7.625
RTX,TSLA,10,0.1035614769352271,0.7758733190896239,False,10.4
AMD,V,9,0.10315743955806869,0.7917040676439581,False,7.444444444444445
ADBE,ISRG,13,0.10265234444876355,0.7385999331595468,False,6.538461538461538
COST,DAL,10,0.10242931297859305,0.77827194415311,False,5.0
CRM,GS,13,0.10019441558839126,0.744669256166424,False,8.538461538461538
COST,NVDA,14,0.09981704099731852,0.7342258841387183,False,7.357142857142857
BLK,JNJ,12,0.09932822737735815,0.7587465873668429,False,7.75
PEP,CRM,7,0.09765138671894162,0.8350111382933922,False,13.428571428571429
PEP,AAPL,12,0.09639055486208861,0.7657030201160702,False,8.25
BA,NVDA,10,0.09638145673805744,0.7911131937441716,False,9.8
JPM,UBER,11,0.09632597877063388,0.7781438299776521,False,6.909090909090909
UBER,AMZN,9,0.09624078310028292,0.8054468905051678,False,8.222222222222221
V,ISRG,11,0.09594615163723527,0.7789998705610985,False,7.818181818181818
GS,MA,11,0.09586605663022071,0.7791804139464714,True,9.272727272727273
DAL,WFC,13,0.09488689383174842,0.7578210255232791,False,6.153846153846154
AMD,BLK,12,0.09451583154437065,0.7701507331834782,False,5.416666666666667
AMZN,AMD,12,0.09441724725132097,0.7703847980737748,False,9.333333333333334
NVDA,META,9,0.09248469281904467,0.8129295127613961,True,10.444444444444445
MRK,INTC,6,0.09238169000078729,0.8618216750677143,False,10.833333333333334
AVGO,NVDA,12,0.09237508372281784,0.7752373580892881,True,7.5
CRM,UAL,12,0.09190561133222033,0.7763539623458839,False,7.666666666666667
AXP,ISRG,10,0.09185680324953452,0.800750115312715,False,8.1
GS,C,10,0.09178839111863928,0.8008960133635064,True,7.8
WFC,JNJ,13,0.09082582052272649,0.7679250403136547,False,8.153846153846153
AXP,MA,10,0.09002129265444139,0.8046664975419439,True,7.9
MA,ADBE,7,0.08982265697596087,0.8481267199858149,False,10.142857142857142
DAL,CAT,13,0.08976231775628911,0.7705767075879134,True,12.153846153846153
BLK,PEP,11,0.08946853516175683,0.7936321353563335,False,6.363636363636363
UNH,PANW,9,0.0884047328253731,0.8210721747948566,False,7.777777777777778
BLK,NVDA,12,0.08826869688993806,0.7850171137688765,False,6.583333333333333
CRM,NOW,10,0.0879341825364322,0.8091244654458692,True,9.4
CAT,C,5,0.08662817114023931,0.8898396971626877,False,11.2
BA,V,9,0.08563352107932815,0.8266113651624478,False,7.777777777777778
BLK,COST,11,0.08476917155429091,0.8042852798010677,False,8.0
AXP,V,8,0.08447788995928013,0.8423559399536911,True,7.5
C,MSFT,12,0.08401108214149108,0.7951872403897605,False,5.333333333333333
PEP,UNH,12,0.08314328154579513,0.7972637952243882,False,7.416666666666667
PEP,BLK,9,0.08261628894069939,0.8326498355635669,False,11.444444444444445
TMO,BLK,11,0.08124343684479164,0.812297646552244,False,9.090909090909092
MS,RTX,12,0.08102458194133197,0.8023386664162031,False,7.75
TSLA,MS,8,0.08024755829037603,0.8501805400785019,False,8.875
WFC,AXP,11,0.07965841543146664,0.8159049836094204,True,9.636363636363637
MS,HD,9,0.0795381245529196,0.8388180633311797,False,8.666666666666666
AXP,INTC,8,0.07945743311859979,0.8516431917192174,False,4.5
ADBE,CRM,8,0.07905887594918753,0.8523811270880822,True,8.375
AXP,CAT,13,0.07760033566459454,0.8010575810602372,False,9.384615384615385
DAL,ISRG,14,0.07707620274640782,0.7934035153426471,False,8.5
PG,AXP,11,0.07649523930881923,0.8231135638028249,False,8.0
ADBE,UBER,10,0.07590266408957631,0.8349161954244788,True,9.9
UNH,MS,6,0.07505338511857383,0.8876313105797752,False,5.833333333333333
GS,BA,11,0.07139964128780339,0.8347515895981756,False,8.818181818181818
JPM,ABBV,6,0.07090975950698089,0.8938136347529394,False,7.166666666666667
META,HD,5,0.07030603580962894,0.9105573754482716,False,6.4
CRM,JNJ,13,0.06992783385935203,0.8204237838520783,False,10.153846153846153
BLK,MRK,11,0.06915767124161677,0.8398816805049568,False,7.090909090909091
INTC,AAPL,9,0.06850261755648018,0.8609921823239822,True,10.11111111111111
MSFT,UAL,12,0.06775870071153704,0.834266649263587,False,6.666666666666667
AVGO,UBER,11,0.06719531399371542,0.8443765596396334,True,7.545454545454546
PG,ADBE,9,0.06662709607029241,0.8647695049995479,False,7.444444444444445
JPM,RTX,12,0.0653190252048827,0.8401649038557053,False,8.166666666666666
PEP,CAT,13,0.06518528793493243,0.832442215107368,False,12.692307692307692
WFC,NOW,12,0.0650330561369524,0.840856773900807,False,7.416666666666667
MA,AMZN,11,0.06429604200331131,0.8510250860313503,False,6.454545454545454
UAL,AVGO,9,0.06371960653987255,0.8706298872526999,False,8.333333333333334
DAL,AVGO,11,0.06308664540223535,0.8538010379013324,False,7.454545454545454
AVGO,ISRG,11,0.06308646968004245,0.8538014413488072,False,10.181818181818182
COST,LLY,9,0.06265927115984887,0.8727684861232715,False,9.555555555555555
C,NOW,12,0.06223456763176172,0.8476327900434466,False,5.416666666666667
CRM,UNH,11,0.06164962313102293,0.8571013967942084,False,9.363636363636363
UAL,RTX,8,0.06159434130126255,0.8848023782096153,True,10.25
GS,CAT,13,0.061329472634093704,0.842238411557171,False,12.846153846153847
ISRG,ADBE,7,0.060855505682351846,0.8968796800994175,False,5.857142857142857
BA,JPM,8,0.060448392679939095,0.8869350597165634,False,6.75
PG,META,11,0.060447829909299686,0.8598630933698086,False,7.363636363636363
PANW,WFC,11,0.05907205015635872,0.8630263366870642,False,7.909090909090909
WFC,INTC,9,0.05854068814930218,0.8810819468757803,False,8.11111111111111
NVDA,DAL,5,0.05820729397669641,0.9259300423905046,False,11.4
UBER,MS,9,0.0581495271687786,0.8818720491244408,False,7.888888888888889
COST,AAPL,8,0.058101125547186244,0.8913053092363245,False,10.0
TSLA,LLY,9,0.05764186478676037,0.8828976057780584,False,7.222222222222222
HD,TSLA,10,0.057460928183184365,0.8747184151561207,True,11.1
BA,ISRG,13,0.057250122513616324,0.8526253070941726,False,8.76923076923077
ISRG,MSFT,12,0.05650989855081601,0.8615230966635423,False,7.166666666666667
AMD,GS,10,0.056487196371367884,0.8768277776648378,False,9.2
MS,MSFT,14,0.05619884425376413,0.8486657444168748,False,7.142857142857143
V,COST,11,0.05601841538303274,0.870053759941063,False,8.545454545454545
UBER,BLK,10,0.05575913286917057,0.8784054141941671,False,9.5
UAL,MSFT,8,0.05406425149240343,0.8988268886644151,False,11.375
CAT,CRM,7,0.05353041328608229,0.909254094857956,False,2.857142857142857
MS,AMZN,11,0.05309922599535521,0.8767796828274748,False,8.272727272727273
AVGO,MA,11,0.052835319703588214,0.8773880997651514,False,11.363636363636363
MRK,PANW,11,0.052832113634951834,0.8773954914920851,False,6.454545454545454
WFC,JPM,8,0.05152046297215673,0.9035699380027344,True,9.125
BA,INTC,7,0.05124012811039153,0.9131262074575167,False,8.428571428571429
MRK,META,14,0.049536267502338034,0.8664505820123616,False,5.928571428571429
NOW,UAL,10,0.04949161720166553,0.892001879236501,False,5.1
C,V,8,0.049173480168910155,0.9079482456252241,True,10.5
JNJ,BLK,8,0.04832742263096079,0.9095270719841794,False,9.0
MA,UAL,10,0.04824431366946945,0.8947108538664839,False,9.1
HD,UBER,11,0.04722003864293914,0.8903473698003839,False,9.0
META,JNJ,10,0.046903846926083896,0.8976232588296065,False,6.2
BA,JNJ,11,0.04677324972128115,0.8913795688096597,False,9.727272727272727
DAL,MSFT,15,0.046684140138378134,0.8687788484041942,False,6.533333333333333
AMD,UBER,10,0.04653466913600622,0.8984255586873973,True,6.7
AMD,NVDA,11,0.04572671995290032,0.8937979155850673,True,7.545454545454546
UBER,AVGO,9,0.04548129821113258,0.9075058271084204,True,8.666666666666666
RTX,UAL,12,0.045331654358693296,0.8887467309040871,True,6.25
WFC,AVGO,9,0.04532203808138536,0.9078285998223635,False,8.222222222222221
AXP,BLK,10,0.044868342859899386,0.9020478528888499,True,7.3
TMO,UBER,10,0.044845641949226585,0.9020972119742361,False,7.4
MSFT,NOW,10,0.044166134310426604,0.9035748194445986,True,7.5
JPM,MRK,11,0.044018486806107884,0.897747078792296,False,8.909090909090908
AXP,C,9,0.04332311363127701,0.9118808019928597,True,5.333333333333333
ABBV,NVDA,14,0.042549514423932,0.8851639375150886,False,8.714285714285714
PEP,C,10,0.04250696886689814,0.9071838309680598,False,9.9
COST,BA,9,0.04237259609787611,0.9138083046039297,False,12.88888888888889
GOOGL,BLK,9,0.04219975641446125,0.9141588388031785,False,9.11111111111111
ABBV,INTC,11,0.04138045003713716,0.90384986421754,False,6.636363636363637
INTC,MSFT,12,0.04128116743568308,0.8986401048541774,True,9.583333333333334
CAT,AMD,7,0.040885476342618944,0.9306486581673233,False,6.857142857142857
META,C,6,0.03874130231681172,0.9419171197124443,False,9.0
AAPL,AMD,11,0.03689105590569439,0.9142461299317707,True,8.818181818181818
AAPL,LLY,11,0.03682854782828393,0.9143909709611969,False,8.818181818181818
MSFT,INTC,8,0.035124718656892095,0.9341953011895121,True,8.25
MS,PEP,10,0.03186482178616878,0.9303664346697222,False,9.6
AAPL,BA,10,0.03145202425633503,0.9312667168537319,False,10.0
LLY,CRM,9,0.03110782693315784,0.9366787374561897,False,8.444444444444445
NOW,GOOGL,11,0.030949048950824468,0.9280245951358751,True,8.818181818181818
NVDA,LLY,9,0.030492723217531038,0.9379288466164797,False,8.555555555555555
WFC,MA,12,0.029499045527565868,0.9274888560123311,True,8.416666666666666
CRM,AAPL,10,0.02924319769908734,0.9360851814184986,True,7.8
PG,COST,9,0.028703449872002813,0.9415659440210646,True,7.777777777777778
MSFT,AMZN,9,0.028556907680888866,0.9418638659363233,False,4.333333333333333
RTX,INTC,11,0.02822498496685306,0.9343473626181242,False,4.181818181818182
LLY,UNH,12,0.028003546762531528,0.9311570281771127,True,6.0
MS,C,13,0.027872900662933086,0.927979568394211,True,5.461538461538462
ABBV,TMO,12,0.02765124106896244,0.9320213480510404,True,9.083333333333334
C,RTX,12,0.02548200508696198,0.9373446389219653,False,7.666666666666667
ISRG,TSLA,10,0.024525928163548476,0.9463817923878173,False,7.8
NOW,BA,10,0.024403128446797654,0.9466499347301529,False,7.1
UNH,AXP,12,0.023720641178497565,0.941668756829378,False,8.5
INTC,AMD,13,0.02297154270283086,0.9406219412645804,True,8.384615384615385
GOOGL,AVGO,7,0.02294621706868941,0.9610555466140766,True,6.0
NVDA,UBER,10,0.02279879767247081,0.9501535449263974,True,8.6
CRM,MS,10,0.021905024415895383,0.952105744605836,False,7.5
C,MRK,11,0.021792288552491327,0.9492910888426717,False,7.909090909090909
AMD,AAPL,9,0.021659575733306322,0.9558927213861148,True,7.222222222222222
GS,MS,10,0.02087558403389901,0.9543545552218737,True,5.4
NVDA,CAT,12,0.019599613654551817,0.9517912720613888,False,11.0
CAT,JNJ,5,0.018862373304564077,0.975985104601314,False,10.0
DAL,INTC,11,0.018460382251863916,0.9570374471510585,False,7.2727272727272725
WFC,UBER,10,0.018172692274580196,0.960260361269241,False,10.9
AMZN,CAT,15,0.015267682243145664,0.9569319078414817,False,10.066666666666666
INTC,HD,9,0.014842253342370666,0.9697691599361211,False,8.777777777777779
INTC,MRK,14,0.014805775885204419,0.9599349413313567,False,7.071428571428571
UAL,GS,12,0.01413095062124295,0.9652338708151897,False,7.833333333333333
ISRG,AXP,10,0.012097307495627835,0.9735410122165385,False,8.0
TMO,JNJ,11,0.010568080872573639,0.9753984998949683,True,10.818181818181818
NVDA,PANW,8,0.010472708119000168,0.9803651080066988,True,9.25
RTX,COST,8,0.010406976444561344,0.9804883280322143,False,10.625
PANW,MSFT,10,0.010186333058757454,0.9777197083637517,True,9.1
BLK,JPM,7,0.009593763145515383,0.9837138713545659,True,7.142857142857143
UBER,GOOGL,12,0.009472274015619564,0.9766921141413194,True,10.25
UBER,LLY,9,0.009287600463402336,0.9810808157143417,False,10.222222222222221
DAL,COST,10,0.00887385801408208,0.9805899640925264,False,7.8
TMO,WFC,11,0.008824777455519616,0.9794559363204363,False,6.7272727272727275
DAL,PEP,13,0.007702140884771047,0.9800771092994288,False,6.538461538461538
GS,INTC,8,0.007696345670607077,0.9855699217116262,False,11.75
AAPL,INTC,11,0.007589298627310535,0.9823317104775708,True,5.2727272727272725
AMZN,UNH,11,0.007481050045291254,0.9825836857682302,False,7.454545454545454
MSFT,NVDA,9,0.007247159766540206,0.9852368535201806,True,8.333333333333334
META,V,8,0.006967005322200848,0.9869372877304781,False,7.75
PG,DAL,7,0.006686591202358411,0.98864874397972,False,7.142857142857143
TSLA,AMZN,8,0.005851737059350409,0.9890282434861667,True,10.875
MSFT,PG,10,0.005659027898201514,0.9876212729015057,False,7.6
JNJ,TSLA,10,0.004207601278500036,0.990796035150587,False,8.0
WFC,LLY,9,0.00391941621028951,0.9920155330759644,False,6.666666666666667
META,NOW,8,0.003391646126224959,0.9936407122819086,True,6.125
RTX,META,10,0.0032755945534249827,0.9928347137947918,False,9.8
ADBE,INTC,9,0.0026822961192107847,0.9945357039783196,True,7.666666666666667
MA,INTC,8,0.002007019237791674,0.9962368490347868,False,7.0
MA,GS,9,0.0014931762350348283,0.9969581320042045,True,10.88888888888889
MRK,MSFT,11,0.0013055486538603794,0.9969604153267512,False,9.272727272727273
RTX,DAL,9,0.0011499006005076013,0.997657444313917,True,8.11111111111111
JNJ,NVDA,10,0.001145375022417246,0.9974944954253948,False,7.8
AAPL,COST,12,0.0005440374239238377,0.9986611584304169,False,7.25
