ticker_1,ticker_2,n_obs,pearson_r,pearson_p,spearman_r,spearman_p,sector_1,sector_2,same_sector,same_industry,pearson_p_fdr,pearson_sig,spearman_p_fdr,spearman_sig,both_sig,adj_pearson_r,adj_spearman_r,adj_sig,pearson_r_h1,pearson_r_h2,stable,gold_standard
ABBV,AVGO,20,0.04647314950900194,0.8457402806617049,0.19932306787545462,0.3995050990237762,Healthcare,Technology,False,False,0.9787962785541944,False,0.9183953473989435,False,False,-0.03221126170633054,0.1441519697577995,False,-0.30665354677620327,0.6806839798265847,False,False
ABBV,AXP,20,-0.3324505753675354,0.15210209650831152,-0.40842424851461084,0.07380367692111463,Healthcare,Financials,False,False,0.902448550033894,False,0.8693292104028387,False,False,-0.21085921541519936,-0.3517006173148406,False,-0.14700645027238846,-0.576144951657912,False,False
ABBV,BA,20,0.016532094082599758,0.9448482945556725,-0.006017300162277876,0.9799133606586602,Healthcare,Industrials,False,False,0.9918898753709728,False,0.9978306936704557,False,False,-0.05789585370474976,-0.12492326744317844,False,-0.434691509550464,0.38238357828654984,False,False
ABBV,BLK,20,-0.16888670045053528,0.4765945844333392,-0.23401053423626783,0.3207003942677941,Healthcare,Financials,False,False,0.902448550033894,False,0.9126248149967393,False,False,0.039711670827155834,-0.02188694828783343,False,0.06065667144524582,-0.645636099278243,False,False
ABBV,C,20,-0.040763616048788864,0.8645127964425837,0.17381489841986453,0.4636319564142962,Healthcare,Financials,False,False,0.9831763577714695,False,0.9388069700786292,False,False,0.03551615113919701,0.2643939393939394,False,-0.40969220861399125,0.4783363829828681,False,False
ABBV,CAT,20,-0.008750828430389185,0.9707915825667683,-0.1353892536512522,0.5692721095665632,Healthcare,Industrials,False,False,0.9950294801604196,False,0.9788693944433551,False,False,0.02832045525468413,0.02721095431170472,False,-0.09361998713186132,0.1466356454565944,False,False
ABBV,COST,20,-0.393422405105356,0.08613463645088859,-0.33095150892528313,0.1540717468790286,Healthcare,Consumer Discretionary,False,False,0.902448550033894,False,0.8693292104028387,False,False,-0.5484288147308954,-0.44302202223993875,False,-0.4589784683898031,-0.29581001968939963,False,False
ABBV,CRM,20,-0.04819744540980625,0.8400861607324646,-0.08649868983274446,0.7168987350782561,Healthcare,Technology,False,False,0.9787962785541944,False,0.9788693944433551,False,False,0.02820763895418378,-0.04679278599467838,False,-0.0563462523638437,-0.12097297903564698,False,False
ABBV,DAL,20,-0.12154882146562589,0.609714218378173,-0.09326815251530708,0.695719685785481,Healthcare,Industrials,False,False,0.937105311910801,False,0.9788693944433551,False,False,-0.09115913269993195,-0.07537878787878788,False,0.03280856260482118,-0.37404116419684913,False,False
ABBV,GOOGL,20,0.15039638454381238,0.5267981087899782,0.2986085205530396,0.20095025611354855,Healthcare,Technology,False,False,0.9159219682657188,False,0.8693292104028387,False,False,0.038691888325917564,0.22650187351799522,False,0.38658889280544795,-0.1683643788632312,False,False
ABBV,GS,20,-0.012691440585081967,0.9576481934334696,-0.0075216252028473445,0.9748930643675195,Healthcare,Financials,False,False,0.9946279505700484,False,0.9978306936704557,False,False,-0.008851286064369815,-0.027170004771103574,False,-0.15994564874200237,0.10168179981629373,False,False
ABBV,HD,20,-0.30122593880298704,0.19683930590664203,-0.2745393199039281,0.2414381433372206,Healthcare,Consumer Discretionary,False,False,0.902448550033894,False,0.8693292104028387,False,False,-0.4916782010663218,-0.4203803515973525,False,-0.3314759159274795,-0.1260826574987237,False,False
ABBV,INTC,20,0.031155738626509166,0.8962561732364915,-0.0007521625202847345,0.9974889314340305,Healthcare,Technology,False,False,0.984762468715496,False,1.0,False,False,0.07642603929391814,0.1352989117165318,False,0.24696636396446517,-0.2447353686673721,False,False
ABBV,ISRG,20,-0.3729560101291401,0.10532386742868377,-0.2986085205530396,0.20095025611354855,Healthcare,Healthcare,True,False,0.902448550033894,False,0.8693292104028387,False,False,-0.34410604210621576,-0.4907540592889897,False,-0.4002597188618903,-0.3924211055772574,True,False
